Window_ID,Timestamp,Packet_Count,Avg_Packet_Size,Packet_Size_Variance,TTL_Mean,TTL_Variance,TCP_Window_Mean,TCP_Window_Variance,TCP_SYN_Count,TCP_ACK_Count,TCP_RST_Count,TCP_FIN_Count,TCP_PSH_Count,Fragmented_Packet_Count,Unique_Source_IPs,Unique_Destination_IPs,Unique_Destination_Ports,Max_Unique_Ports_Per_Source,Port_Scan_Signature,Scan_Entropy,Window_Duration
129,2019-07-15 21:50:07.823010921,179,318.86033519553075,544443.9637339658,63.88709677419355,969.3420915712799,720.0652173913044,374007.45226843096,0,46,0,0,21,0,6,6,18,10,1,4.169925001416344,29.332043170928955
130,2019-07-15 21:50:37.823010921,131,294.77862595419845,432039.30213857,61.38709677419355,124.68886576482832,854.1351351351351,369902.3330898467,0,37,0,0,17,0,5,5,6,2,0,2.5849625007125,29.73542809486389
131,2019-07-15 21:51:07.823010921,148,293.5337837837838,349427.27588568296,62.477777777777774,604.8050617283949,770.9111111111112,372984.52543209883,0,45,0,0,19,0,6,6,11,4,0,3.4594316186214273,29.491528034210205
132,2019-07-15 21:51:37.823010921,142,262.2464788732394,368861.22798055934,51.67142857142857,589.5920408163266,805.0571428571428,372896.6253061224,0,35,0,0,15,0,5,5,6,2,0,2.5849625007125,29.65308380126953
133,2019-07-15 21:52:07.823010921,131,260.01526717557255,354291.7707592797,60.78666666666667,933.6611555555558,2021.2926829268292,36805539.52409281,2,40,0,2,15,0,8,8,11,3,0,3.4594316186214273,29.20618987083435
134,2019-07-15 21:52:37.823010921,131,257.3587786259542,355545.2376901113,58.08064516129032,291.6870447450573,729.5,373294.60294117645,0,34,0,2,13,0,5,5,6,2,0,2.5849625007125,29.40509009361267
135,2019-07-15 21:53:07.823010921,110,290.08181818181816,415637.22057851247,55.45283018867924,451.379850480598,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.40355920791626
136,2019-07-15 21:53:37.823010921,121,273.46280991735534,381584.0667987161,57.83018867924528,336.5938056247776,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.202715158462524
137,2019-07-15 21:54:07.823010921,114,369.1842105263158,662503.0801015695,57.45,354.2475000000001,916.9375,350275.37109375,0,32,0,0,17,0,4,4,5,1,0,2.321928094880149,29.749613046646118
138,2019-07-15 21:54:37.823010921,125,264.456,370637.6080639999,49.91525423728814,676.3487503590922,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.404978036880493
139,2019-07-15 21:55:07.823010921,128,275.640625,317722.9333496094,63.9264705882353,331.45047577854666,6726.976190476191,113737122.54705216,10,38,1,0,16,0,5,5,7,3,0,2.807354922047505,29.607785940170288
140,2019-07-15 21:55:37.823010921,111,290.43243243243245,411948.15534453373,57.81132075471698,336.37949448202204,2017.576923076923,29892948.01331361,1,26,0,0,13,0,4,5,5,2,0,2.321928094880149,29.640718936920166
141,2019-07-15 21:56:07.823010921,162,315.9382716049383,440566.7986587411,64.17307692307692,542.2200443786983,1821.5636363636363,28405811.37322314,2,54,0,0,25,0,6,6,13,5,0,3.7004397181223365,29.604898929595947
142,2019-07-15 21:56:37.823010921,183,340.56830601092895,570467.6223834693,71.2,486.81000000000006,736.6607142857143,373671.5455994898,0,56,0,0,27,0,6,6,17,10,1,4.087462841225814,29.78606104850769
143,2019-07-15 21:57:07.823010921,143,269.5034965034965,345663.59264511714,56.51219512195122,506.4693634741225,1957.5333333333333,33589209.89333334,2,44,0,2,18,0,7,7,9,3,0,3.169925001429328,29.531339168548584
144,2019-07-15 21:57:37.823010921,206,323.0533980582524,509747.9728768028,65.70666666666666,846.9006222222223,721.5967741935484,356970.0470863684,0,62,0,0,32,0,6,9,20,12,1,4.321928094858508,29.63821792602539
145,2019-07-15 21:58:07.823010921,193,324.68911917098444,599700.1624204676,73.625,506.515625,5056.5625,87285425.62109375,12,58,0,0,24,0,7,8,22,10,1,4.459431618605558,29.840697050094604
146,2019-07-15 21:58:37.823010921,139,263.31654676258995,326000.230733399,60.48684210526316,410.69719529085876,7725.979166666667,135514713.7703993,11,45,0,0,16,0,6,6,9,4,0,3.169925001429328,29.515997171401978
147,2019-07-15 21:59:07.823010921,155,294.56129032258065,447490.54301768984,63.0,697.1086956521739,762.85,376824.8775,0,40,0,0,18,0,6,6,12,5,0,3.584962500703843,29.435642957687378
148,2019-07-15 21:59:37.823010921,119,271.6470588235294,388263.5056846267,60.888888888888886,143.0987654320988,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.603906869888306
149,2019-07-15 22:00:07.823010921,126,267.7857142857143,367617.56519274367,55.333333333333336,433.8412698412696,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.401546955108643
150,2019-07-15 22:00:37.823010921,140,267.37142857142857,363727.6477551021,52.04109589041096,569.4640645524489,753.1315789473684,375762.95637119113,0,38,0,2,15,0,5,5,7,2,0,2.807354922047505,29.419250965118408
151,2019-07-15 22:01:07.823010921,110,291.6181818181818,415634.5633057852,66.36734693877551,820.1507705122864,930.28,351086.36159999995,0,25,0,0,13,0,5,5,5,1,0,2.321928094880149,29.206610918045044
152,2019-07-15 22:01:37.823010921,116,290.0344827586207,432033.8953626636,55.763636363636365,437.52595041322314,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.609277963638306
153,2019-07-15 22:02:07.823010921,145,281.42758620689654,405195.4171700356,55.775,556.074375,2079.093023255814,34894955.75878853,2,42,0,2,19,0,6,6,9,3,0,3.169925001429328,29.63391089439392
154,2019-07-15 22:02:37.823010921,114,285.92105263157896,402437.8972760849,61.24,151.3824,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.211264848709106
155,2019-07-15 22:03:07.823010921,114,284.8157894736842,402249.2555401662,54.61818181818182,489.5087603305786,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.20757484436035
156,2019-07-15 22:03:37.823010921,123,272.1626016260163,375156.51014607714,49.58064516129032,688.5015608740894,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.48944902420044
157,2019-07-15 22:04:07.823010921,161,324.75155279503105,568094.5345472784,66.87368421052632,418.21562326869804,1896.46,31150930.088399995,2,49,0,0,23,0,6,6,13,5,0,3.7004397181223365,29.76314902305603
158,2019-07-15 22:04:37.823010921,180,323.43888888888887,563252.9907098766,70.73728813559322,650.0242028152828,716.2978723404256,365293.3580805794,0,47,0,0,24,0,6,6,18,11,1,4.169925001416344,29.20815396308899
159,2019-07-15 22:05:07.823010921,129,289.30232558139534,372170.02487831254,57.042857142857144,353.01244897959185,794.1219512195122,368644.54610350984,0,41,0,0,19,0,5,5,6,2,0,2.5849625007125,29.61807894706726
160,2019-07-15 22:05:37.823010921,184,336.1576086956522,645950.5349421079,70.95081967213115,592.5877452297772,683.0980392156863,350390.59823144943,0,51,0,0,24,0,6,6,18,11,1,4.169925001416344,29.63853693008423
161,2019-07-15 22:06:07.823010921,179,333.4245810055866,710430.2778315282,70.37391304347825,707.4341020793952,717.7272727272727,364544.0619834711,0,44,0,0,22,0,6,6,18,11,1,4.169925001416344,29.25132989883423
162,2019-07-15 22:06:37.823010921,137,264.014598540146,350620.11657520384,51.507246376811594,596.249947490023,782.2647058823529,368231.31228373706,0,34,0,0,15,0,5,5,7,2,0,2.807354922047505,29.5574312210083
163,2019-07-15 22:07:07.823010921,247,718.2672064777328,1842850.487305152,77.28947368421052,832.4583102493074,1446.4592592592592,43540174.51500685,4,133,0,2,33,0,8,8,17,7,0,4.087462841225814,29.766193151474
164,2019-07-15 22:07:37.823010921,127,261.37795275590554,365921.99888399773,57.8448275862069,309.64833531510106,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.39796495437622
165,2019-07-15 22:08:07.823010921,124,265.75,373385.9939516129,61.09375,1088.3349609375,731.4571428571429,353190.4767346938,0,35,0,0,15,0,7,7,9,3,0,3.169925001429328,29.394286155700684
166,2019-07-15 22:08:37.823010921,123,270.0325203252033,376042.7956903959,59.983333333333334,189.18305555555554,729.5,373294.60294117645,0,34,0,2,13,0,5,5,7,2,0,2.807354922047505,29.921229124069214
167,2019-07-15 22:09:07.823010921,118,278.8305084745763,389589.8695777076,53.46774193548387,638.7650884495318,889.4827586206897,351688.4565992866,0,29,0,0,15,0,5,5,6,2,0,2.5849625007125,29.396967887878418
168,2019-07-15 22:09:37.823010921,143,241.53846153846155,328068.72404518555,52.43478260869565,851.3761814744801,796.5,339001.75,0,32,0,2,15,0,5,5,6,2,0,2.5849625007125,29.396220922470093
169,2019-07-15 22:10:07.823010921,112,287.61607142857144,408448.05795599485,52.535714285714285,577.5344387755102,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.210550785064697
170,2019-07-15 22:10:37.823010921,123,270.0650406504065,376130.77625751874,57.83018867924528,336.59380562477753,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.65884518623352
171,2019-07-15 22:11:07.823010921,116,282.4310344827586,395511.60731272295,49.34426229508197,696.3241064230045,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.396173000335693
172,2019-07-15 22:11:37.823010921,129,256.52713178294573,360898.49732588185,55.45283018867924,451.379850480598,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,28.999557971954346
173,2019-07-15 22:12:07.823010921,177,294.1412429378531,403945.3077340483,61.90983606557377,673.3443294813222,2523.048387096774,48279553.30411032,4,60,0,2,25,0,7,7,15,6,0,3.906890595586879,29.56577491760254
174,2019-07-15 22:12:37.823010921,209,319.6363636363636,523459.78164419316,69.02189781021897,698.4593745005061,4030.469696969697,72216476.94605142,9,62,1,0,29,0,7,7,20,10,1,4.321928094858508,29.774201154708862
175,2019-07-15 22:13:07.823010921,117,271.5128205128205,387577.12163050624,57.75,408.5875,1620.5625,24900723.18359375,1,31,1,0,13,0,6,6,8,3,0,2.9999999999884586,29.422196865081787
176,2019-07-15 22:13:37.823010921,205,313.25365853658536,468059.2624866151,67.55639097744361,654.0814065238285,753.5238095238095,369848.82086167805,0,63,0,0,31,0,6,6,17,10,1,4.087462841225814,29.331300020217896
177,2019-07-15 22:14:07.823010921,181,338.89502762430936,518835.5525167121,68.36507936507937,652.0571932476691,761.2105263157895,367528.13111726684,0,57,0,0,29,0,6,6,17,10,1,4.087462841225814,29.212438106536865
178,2019-07-15 22:14:37.823010921,128,277.7734375,434650.6908569336,60.836363636363636,142.3914049586777,784.7741935483871,373545.85223725287,0,31,0,0,13,0,5,5,7,2,0,2.807354922047505,29.45470094680786
179,2019-07-15 22:15:07.823010921,144,308.96527777777777,521396.82518325624,62.34117647058824,642.1071280276816,731.3243243243244,368782.5975164353,0,37,0,0,17,0,6,6,11,4,0,3.4594316186214273,29.738959074020386
180,2019-07-15 22:15:37.823010921,137,246.8102189781022,341474.70850871125,58.08196721311475,1090.8293469497444,785.8387096774194,372406.4578563996,0,31,0,0,13,0,6,6,7,2,0,2.807354922047505,29.21721601486206
181,2019-07-15 22:16:07.823010921,121,273.9834710743802,381321.1732805136,55.096774193548384,440.02289281997906,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.603545904159546
182,2019-07-15 22:16:37.823010921,136,257.7647058823529,347777.2828719723,58.2,280.7446153846153,753.1315789473684,375762.95637119113,0,38,0,2,15,0,5,5,7,2,0,2.807354922047505,29.875627040863037
183,2019-07-15 22:17:07.823010921,214,595.5140186915888,2999299.5582146905,61.310344827586206,525.7174791914387,1763.3977272727273,35271104.21681301,4,86,0,2,41,0,7,7,15,6,0,3.906890595586879,29.819072008132935
184,2019-07-15 22:17:37.823010921,116,278.32758620689657,396505.6857907253,58.57142857142857,261.38775510204084,790.4193548387096,369044.8241415192,0,29,2,2,15,0,5,5,6,2,0,2.5849625007125,29.218445777893066
185,2019-07-15 22:18:07.823010921,116,277.7413793103448,396927.31242568383,56.5,401.9423076923077,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.60781693458557
186,2019-07-15 22:18:37.823010921,125,271.448,369446.56729600026,49.80952380952381,680.8208616780043,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.932811975479126
187,2019-07-15 22:19:07.823010921,111,288.8018018018018,412644.0688255822,62.4375,80.49609375,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.44066596031189
188,2019-07-15 22:19:37.823010921,108,296.712962962963,421820.5564986282,57.94444444444444,331.0524691358023,917.8888888888889,361351.87654320983,0,27,0,0,13,0,5,5,6,2,0,2.5849625007125,29.21127200126648
189,2019-07-15 22:20:07.823010921,169,294.06508875739644,486385.58747943,62.89108910891089,637.8396235663171,1809.6470588235295,30694928.34602076,2,50,0,0,21,0,8,8,15,5,0,3.906890595586879,29.38758111000061
190,2019-07-15 22:20:37.823010921,191,341.69633507853405,582264.4208766209,70.76984126984127,468.9232174351222,725.311475409836,362932.50954044604,0,61,0,0,31,0,6,6,18,10,1,4.169925001416344,29.786653995513916
191,2019-07-15 22:21:07.823010921,128,286.296875,403756.4899902344,57.3968253968254,339.1917359536407,812.2,364776.3885714285,0,35,0,0,17,0,5,5,6,2,0,2.5849625007125,29.82930898666382
192,2019-07-15 22:21:37.823010921,175,343.5657142857143,749154.3942530612,64.34166666666667,970.2915972222222,687.8604651162791,366367.6549486209,0,43,0,0,20,0,6,6,17,10,1,4.087462841225814,29.841048002243042
193,2019-07-15 22:22:07.823010921,190,339.2315789473684,745419.4095290855,69.94354838709677,631.58552289282,1639.648148148148,28461886.116941016,2,53,0,2,23,0,7,7,20,11,1,4.321928094858508,29.84026288986206
194,2019-07-15 22:22:37.823010921,126,285.5952380952381,439667.1774376417,57.94827586206897,310.7042211652794,826.5862068965517,371427.6218787158,0,29,0,0,13,0,5,5,6,2,0,2.5849625007125,29.279194116592407
195,2019-07-15 22:23:07.823010921,153,307.437908496732,508480.61215771706,64.26373626373626,620.4359376886848,789.9767441860465,382153.9296917253,0,43,0,0,19,0,6,6,12,5,0,3.584962500703843,29.217128038406372
196,2019-07-15 22:23:37.823010921,121,270.6942148760331,382142.2618673588,59.767857142857146,202.6425382653061,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.60427188873291
197,2019-07-15 22:24:07.823010921,140,245.6,334748.68285714294,59.16438356164384,563.0962657158941,6616.976190476191,115031270.30895692,10,38,1,0,13,0,6,6,10,4,0,3.3219280948729355,29.554243087768555
198,2019-07-15 22:24:37.823010921,136,250.10294117647058,343413.15116782003,51.42857142857143,587.4734693877551,1542.942857142857,22860064.62530612,1,35,0,2,13,0,5,6,7,3,0,2.807354922047505,29.31051015853882
199,2019-07-15 22:25:07.823010921,106,297.0660377358491,430038.11828052695,62.40425531914894,82.15572657310997,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.218015909194946
200,2019-07-15 22:25:37.823010921,116,283.0,395717.9310344828,55.763636363636365,437.5259504132232,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.68091583251953
201,2019-07-15 22:26:07.823010921,115,282.5304347826087,399166.2316824196,55.611111111111114,444.34876543209873,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.38762903213501
202,2019-07-15 22:26:37.823010921,111,286.8018018018018,412774.9517084653,61.125,157.359375,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.573240041732788
203,2019-07-15 22:27:07.823010921,131,264.82442748091603,353575.9310063516,54.44,626.7797333333334,2336.2571428571428,42435101.791020416,2,34,0,2,15,0,6,6,8,3,0,2.9999999999884586,29.81218910217285
204,2019-07-15 22:27:37.823010921,125,264.464,370595.416704,49.91525423728814,676.3487503590923,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.38769793510437
205,2019-07-15 22:28:07.823010921,156,322.93589743589746,503538.54717291263,68.15625,322.0693359375,1837.4038461538462,30040008.125369832,2,51,0,0,25,0,6,6,13,5,0,3.7004397181223365,29.2291419506073
206,2019-07-15 22:28:37.823010921,174,336.1034482758621,635938.7938961553,69.59821428571429,686.5974968112247,705.7333333333333,363276.9511111111,0,45,0,0,23,0,6,6,17,10,1,4.087462841225814,29.21927499771118
207,2019-07-15 22:29:07.823010921,117,300.9145299145299,469604.3516692234,56.08196721311475,397.87852727761367,780.8064516129032,377937.4464099896,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.638569831848145
208,2019-07-15 22:29:37.823010921,181,348.01657458563534,617154.5798357803,72.27826086956522,761.8877882797734,686.1851851851852,346934.48422496574,0,54,0,0,28,0,7,7,17,9,0,4.087462841225814,29.752725839614868
209,2019-07-15 22:30:07.823010921,194,316.7061855670103,510006.06315761514,64.33582089552239,867.3125974604591,733.9824561403509,365428.57863958133,0,57,0,0,27,0,6,6,18,10,1,4.169925001416344,29.46252417564392
210,2019-07-15 22:30:37.823010921,133,277.76691729323306,391070.25394312857,51.470588235294116,604.9256055363323,820.0,366329.6875,0,32,0,0,15,0,5,5,6,2,0,2.5849625007125,29.635474920272827
211,2019-07-15 22:31:07.823010921,137,326.2116788321168,576983.8457030209,66.22222222222223,424.61728395061726,762.85,376824.8775,0,40,0,0,18,0,6,6,11,4,0,3.4594316186214273,29.382158041000366
212,2019-07-15 22:31:37.823010921,132,253.68939393939394,353528.45655417815,57.8448275862069,309.648335315101,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.43674612045288
213,2019-07-15 22:32:07.823010921,143,250.16783216783216,326310.6431610348,55.9080459770115,667.2789007794954,2021.2926829268292,36805539.5240928,2,40,0,2,15,0,7,8,12,4,0,3.584962500703843,29.602308988571167
214,2019-07-15 22:32:37.823010921,142,266.0633802816901,368105.2424618131,61.35294117647059,115.81660899653981,733.525,364278.749375,0,40,0,2,17,0,5,8,7,3,0,2.807354922047505,29.60819101333618
215,2019-07-15 22:33:07.823010921,108,303.6759259259259,427877.60793895746,56.64150943396226,395.39978640085434,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.7435941696167
216,2019-07-15 22:33:37.823010921,145,239.87586206896552,323951.2121759809,53.36231884057971,789.8252467968915,1658.1818181818182,24085966.93663911,2,32,1,0,15,0,5,5,6,2,0,2.5849625007125,29.124735832214355
217,2019-07-15 22:34:07.823010921,127,259.9133858267717,366317.95312790637,69.22222222222223,363.36728395061726,12088.34693877551,156591839.73677638,21,40,0,0,13,0,5,5,7,3,0,2.807354922047505,29.4844708442688
218,2019-07-15 22:34:37.823010921,130,258.9307692307692,358020.71059171594,58.018181818181816,325.29057851239685,3024.3333333333335,55138322.0,2,27,0,0,13,0,4,5,7,3,0,2.807354922047505,29.608673810958862
219,2019-07-15 22:35:07.823010921,111,288.3873873873874,412093.08416524634,53.472727272727276,538.867438016529,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.384876012802124
220,2019-07-15 22:35:37.823010921,120,274.5,384728.5833333333,61.24,151.3824,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.22314691543579
221,2019-07-15 22:36:07.823010921,158,324.4177215189873,506900.28120493505,63.48039215686274,593.6613802383699,1860.2115384615386,29999191.128328405,2,51,0,0,24,0,6,6,13,5,0,3.7004397181223365,29.282864093780518
222,2019-07-15 22:36:37.823010921,194,318.0979381443299,557844.8821606971,66.1953125,885.7196655273438,750.204081632653,377399.75426905457,0,49,0,0,24,0,6,6,18,11,1,4.169925001416344,29.387885093688965
